GeneID,Symbol
72087,2010015M23Rik
69391,1700018A14Rik
100316815,Mir669l
791324,Gm9799
105247153,Gm11267
105246861,Gm12126
105246715,Gm41959
105246244,Itpr3os
105246194,Gm28505
105246129,Gm15597
105245973,Gm16308
105245924,Gm16136
105245413,Gm11377
105245027,Gm26611
105244662,Cyp4x1os
105244144,Gm13480
105243925,Gm28777
105242549,Gm16036
102640163,Gm29480
102639558,Gm14582
102639548,Gm13598
102638502,Gm10612
102638129,Gm11587
102637685,Gm16239
102636378,Macrod2os1
102634543,Gm29128
102634295,Gm16189
102632890,Gm13211
102632436,Gm11872
102632030,Gm16133
102631551,Gm26676
100504371,Gm13920
676369,Gm14340
402730,Foxo6os
319208,4930403D09Rik
78762,4933424L21Rik
78467,1700087M22Rik
78238,6030471H07Rik
78200,4930538E20Rik
78039,4930555M17Rik
77982,B230110G15Rik
75280,4930554G24Rik
74885,4930453O03Rik
73617,1700122H20Rik
73596,1700112K13Rik
73282,1700034B16Rik
71009,4933407I08Rik
69095,1810012K08Rik
102220,E330037G11Rik
77867,D730045B01Rik
105246536,Gm41810
100504291,Gm16618
100038357,Gm10856
665413,Gm7628
619324,C130040N14Rik
78263,4632411P08Rik
76241,6530401F13Rik
76193,6330562C20Rik
75521,1700021P04Rik
74420,4933406P04Rik
71339,5430400D12Rik
71203,4933434M16Rik
105247120,Gm26881
105246223,Gm26873
105245784,Gm41177
105245362,Gm40830
105244644,Lrp8os3
105244233,Gm39879
102637164,Gm34047
102631944,Gm30146
100504186,C230013L11Rik
100381258,D930001M23Rik
100137011,Gm12689
100126795,Gm10575
100041278,Gm3247
100038629,Gm10463
100038376,Gm10876
666427,Gm8098
641387,1700120B22Rik
442845,F730035P03Rik
442817,C130046B21Rik
442810,A130023E24Rik
434410,Gm17749
434378,7030419G21Rik
434279,Gm5606
434089,Gm10010
433711,Gm12580
330479,D830036C21Rik
329876,Gm12680
329697,AI849053
329636,Gm5103
320966,B530045E10Rik
320949,D830039M14Rik
320569,A130023I24Rik
320138,A130050O07Rik
320004,A930002H24Rik
319866,D630014O11Rik
319829,9330154K18Rik
269094,D730002M21Rik
223413,9230109A22Rik
208924,A730045E13Rik
193453,Gm11292
112414,4930540M05Rik
78723,Pramef12os
77740,6720432D03Rik
76924,1700021A07Rik
76786,2510003B16Rik
75300,4930548F15Rik
74862,4930447F04Rik
73252,1600022D10Rik
72305,2210404E10Rik
71320,4933435F18Rik
70018,2010309G21Rik
69002,1500026H17Rik
105180375,Tmem265
545963,Gm5897
545490,Zfp973
407804,BC051077
328516,Gm20555
327988,Gm9975
210583,Gm4767
100316737,Mir664
104797311,Gm38671
100316675,Mir467h
105247250,1700010N08Rik
105247188,9130020K20Rik
105247095,Gm26663
105246946,Gm26703
105246858,Gm42069
105246827,Gm42051
105246767,Gm42006
105246545,Gm41819
105246479,Gm41764
105246373,Gm41669
105246365,Gm41664
105246217,Gm16046
105245971,Gm41341
105245909,Gm41289
105245834,Gm41224
105245474,Gm40923
105245437,Gm40893
105245338,Gm40811
105245186,Gm28447
105245065,Gm40568
105244947,Gm40469
105244855,Gm40389
105244756,Gm40309
105244707,Gm40266
105244704,Gm40263
105244691,Gm40253
105244577,Gm40170
105244462,Gm37359
105244419,Gm12299
105244085,Gm9875
105243986,Gm37943
105243782,Gm39563
105243774,Gm39559
105243461,Gm39377
105243356,Gm39303
105243341,Gm39290
105243316,Gm39273
105243193,Gm39182
105243184,1700061N14Rik
105243177,Gm39168
105243072,Gm39102
105242927,Gm38999
105242678,Gm38829
105242634,Gm38793
105242579,Gm42788
105242543,Gm15672
105242390,Gm38674
102640585,Gm36615
102640423,Gm36487
102640237,Gm16838
102640178,Gm36307
102639856,Gm36070
102639608,Gm16725
102639462,Gm35769
102638980,Gm35412
102638960,Gm26838
102638641,Gm35156
102638282,Gm34883
102638114,Gm34753
102637795,Gm34517
102637601,Gm34368
102637224,Gm34093
102636827,Gm33789
102636257,Gm33374
102635428,Gm26614
102635159,Gm32568
102634221,Gm31858
102633797,Gm31537
102633626,Gm31410
102633112,Gm31019
102632884,Gm30844
102632638,Gm26628
102632303,Gm30414
102632189,Gm30329
102632160,Gm30307
102631965,Gm26574
100862381,Gm21691
100861855,Gm16170
100861766,Gm16755
100534641,Gm13856
100505227,A430107J10Rik
100504739,Gm20382
100504719,Gm20371
100504672,AA666905
100504645,Gm20328
100504643,Gm20326
100504639,Gm20325
100504605,Gm20310
100504516,Gm20262
100504496,Gm20255
100504469,Gm20242
100504454,4930573C08Rik
100504452,Gm20235
100504406,Gm10617
100504354,Gm20982
100504320,Gm20169
100504215,Gm20115
100504196,Gm10023
100504175,Gm20100
100504170,Gm20099
100504102,Gm20064
100504058,Gm20038
100503921,Gm19966
100503907,Gm19955
100503876,Gm19939
100503855,Gm19929
100503734,Gm19863
100503716,Gm19854
100503703,Gm19845
100503674,Gm19825
100503655,Gm19817
100503654,Gm19816
100503632,Gm16892
100503540,Gm19760
100503467,AA667203
100503457,Gm19703
100503438,Gm19692
100503358,Gm19654
100503347,Gm19648
100503328,Gm19638
100503198,Gm19590
100503152,Gm19578
100503094,Gm19551
100503073,Gm19537
100503038,Gm19521
100503026,Gm19514
100502956,Gm19471
100502904,Gm19445
100502898,Gm19440
100502869,Gm19422
100502845,Gm19409
100502808,Gm19386
100502800,Gm19382
100502768,Gm19359
100502750,Gm19351
100502733,Gm19344
100502721,Gm19337
100502712,Gm19335
100502668,Gm19313
100502648,Gm19304
100502606,Gm19279
100502599,Gm19274
100502593,Gm19269
100216343,Gm17501
100169866,Gm10933
100126874,Gm9928
100093714,Gm12296
100049164,B130046B21Rik
100048926,Gm12945
100045396,Gm9908
100043903,Gm4718
100043676,Gm4583
100043316,Gm4354
100043053,Gm10620
100042963,Gm4132
100042916,Gm4107
100042899,Gm4098
100042793,Gm15234
100042571,Gm3907
100042554,Gm3902
100042497,Gm3871
100042457,Gm3853
100042408,Gm3830
100041481,Gm3364
100041241,Gm3227
100040997,Gm15340
100040962,Gm3065
100040938,Gm3052
100040872,Gm3014
100040820,Gm2984
100040558,BE691133
100040484,Gm2800
100040313,Gm12503
100040218,Gm2670
100040000,Gm2545
100039673,Gm2366
100039521,Gm2287
100039359,Gm10399
100038761,Unc45bos
100038730,Gm10387
100038724,Gm10304
100038722,Gm10305
100038717,Gm10826
100038711,Gm10309
100038710,Gm10748
100038707,Gm10388
100038697,Gm10912
100038696,Gm10866
100038695,Gm10555
100038691,Gm10344
100038690,Gm10732
100038688,Gm10724
100038683,Gm10775
100038681,Gm10777
100038680,Gm1971
100038674,Gm10764
100038668,Gm12526
100038667,Macrod2os2
100038662,D130046C19Rik
100038652,Gm10688
100038649,Gm10690
100038648,Gm10465
100038647,Gm10572
100038644,Gm10667
100038625,Gm10846
100038605,E030047D23Rik
100038598,Gm10386
100038596,Gm10435
100038589,Gm10744
100038587,Gm10278
100038581,Gm10838
100038573,Gm10864
100038569,Gm10558
100038563,Gm10295
100038558,Gm10752
100038551,Gm10757
100038548,Gm10521
100038547,Gm10815
100038546,Gm10743
100038543,Gm10832
100038541,Gm10554
100038537,Gm16503
100038529,Gm10765
100038524,Gm10858
100038509,Gm10544
100038508,Gm10797
100038506,Gm10873
100038498,Gm10447
100038496,Gm10655
100038487,Gm10629
100038486,Gm10742
100038478,Gm10616
100038476,Gm10457
100038470,Gm10808
100038450,Gm12472
100038447,Gm10729
100038436,Gm10503
100038433,9130213A22Rik
100038431,Gm10568
100038427,Gm10652
100038424,Gm10604
100038421,Gm10733
100038420,Gm10624
100038416,Gm10643
100038414,Gm10735
100038413,D130050E23Rik
100038412,Faddos
100038399,Gm10579
100038395,1700061E17Rik
100038391,Gm10287
100038383,Gm10650
100038381,Gm10647
100038380,Gm10837
100038361,Gm10723
100038360,Gm10803
100038349,Gm10862
100038346,B930046K06Rik
100008567,Gm14964
791413,Gm12592
791409,Gm9883
791408,Gm16496
791407,Gm10032
791406,Gm9979
791397,Gm9972
791396,Gm16485
791394,Gm9878
791389,Gm9867
791386,Gm10113
791382,Gm9753
791377,Gm9916
791376,Gm9964
791375,Gm9932
791367,Gm10099
791357,Gm9982
791356,Gm9944
791353,Gm9931
791352,Gm9930
791350,Gm9898
791346,Gm10118
791341,Gm9990
791340,Gm10006
791336,Gm9924
791329,Gm9968
791328,D630011A20Rik
791300,Gm9752
791298,Gm9956
791297,Gm9966
791295,C030005K15Rik
791293,Gm9948
791290,Gm9938
791284,Gm10152
791283,Gm9978
791281,Gm10253
791278,Gm16495
791272,Gm10091
791270,Gm10115
791267,Gm16488
791265,Gm9984
676676,F530104D19Rik
675578,Gm9648
672445,Gm10266
670912,Gm9510
670198,Gm10734
666539,Gm8154
665466,Gm7644
665225,Gm7544
665075,Gm7480
664919,Gm7406
641453,F730048M01Rik
640370,Gm7292
634611,Gm10760
628919,Gm6934
627871,Gm6802
625540,Gm6598
625540,Gm6598
624685,Gm6521
623954,Gm10493
623172,Gm6403
622708,Gm6345
620583,Gm9804
619715,Gm6093
619304,I830134H01Rik
544809,Gm9796
442836,A530053M12Rik
442812,B930049P21Rik
434278,B020031H02Rik
433384,Gm5533
433208,D030046N08Rik
432830,Gm17747
432561,Gm9837
414120,E330018M18Rik
414119,E330010L02Rik
414078,A430018G15Rik
399633,A630014C17Rik
384817,4930448N21Rik
381174,A330084C13Rik
331045,A530083I20Rik
330108,Gm20558
330070,Gm5107
329973,C630004L07Rik
328443,E130202H07Rik
328388,Gm10101
328362,Gm38408
321001,C230021G24Rik
320998,E230034D01Rik
320870,E330013P08Rik
320406,A630009H07Rik
320390,E330035G20Rik
320036,D030041H20Rik
319980,A430027H14Rik
319979,C820005J03Rik
319957,A830061P03Rik
319954,Egfros
319862,E230008O15Rik
319739,B230303O12Rik
319533,8030451O07Rik
319466,9330199G10Rik
319440,E430002N23Rik
319377,D130012P04Rik
268307,4833431D13Rik
233544,A630091E08Rik
228792,Dnmt3bos
214394,A530010F05Rik
109292,4631423B10Rik
109237,A030007N12Rik
109226,A930002I21Rik
78924,4930420G21Rik
78807,4930544L04Rik
78638,1700113B09Rik
78470,1700112H04Rik
78271,5330427O13Rik
78202,4930557K07Rik
78179,4930520K02Rik
78178,4930511A08Rik
78150,4930405E02Rik
78109,Lrp8os1
78054,4930570G05Rik
77922,A030005L19Rik
77921,A030005K14Rik
77917,A030014E15Rik
77913,A030003K21Rik
77870,E130116L18Rik
77463,C030014O09Rik
77271,9430024F10Rik
77265,9430002A10Rik
76997,1700123C12Rik
76968,2310046K23Rik
76679,5330417H12Rik
76605,1700042O13Rik
76398,1700017M07Rik
76212,6530403M18Rik
76005,5033426E14Rik
75900,4930566D17Rik
75888,4930573H18Rik
75884,4930572J10Rik
75854,4930579J19Rik
75845,4930567K12Rik
75640,1700016B01Rik
75531,1700025H01Rik
75373,4930597O21Rik
75252,4930555G21Rik
75163,4930542C16Rik
75094,4930522N08Rik
75073,4930505K13Rik
74991,4930500H12Rik
74963,4930470F04Rik
74956,4930484I04Rik
74912,4930471E19Rik
74715,4930521O11Rik
74704,4930518I15Rik
74576,4731417B20Rik
74227,1700016A09Rik
74169,1810010K12Rik
74093,0610033M10Rik
73886,4930431P19Rik
73771,4930421P05Rik
73585,1700111E14Rik
73530,1700074I03Rik
73423,1700058M13Rik
73350,1700045I11Rik
73335,1700047K16Rik
73334,1700040F17Rik
73323,1700047G07Rik
73304,1700034J04Rik
73160,3110018I06Rik
73020,2900073C17Rik
72804,9130017K11Rik
72603,2700033N17Rik
72271,1700026N04Rik
72250,1700029E06Rik
71655,4930518F22Rik
71603,9130004J05Rik
71414,5430427G11Rik
71331,5430411C19Rik
71243,4933438A12Rik
71184,Usp46os2
71180,4933416E14Rik
71157,4933423K11Rik
71154,4933426K07Rik
71121,4933407I18Rik
71084,4933409D19Rik
70680,3021401N23Rik
70319,2600006K01Rik
70284,2310040G07Rik
69984,1700025O08Rik
69916,2610020F03Rik
69690,2310057B04Rik
69515,1700030E10Rik
69498,2310007H11Rik
69410,1700025O18Rik
69402,1700019F05Rik
69031,Galnt6os
68584,1110020C17Rik
68500,1110008E08Rik
68174,4930534H18Rik
68163,A930006D01Rik
67748,4930589P08Rik
67641,4930505M18Rik
100316670,Mir466k
100316804,Mir466f-4
100316702,Mir669o
100124485,Mir466b-1
105246908,Chaer1
105243944,Gm39653
17185,Matr3-ps1
105244028,Gm39715
114660,Etos1
100124641,Mir692-3
100124668,Mir466c-2
100316705,Mir669n
240120,Zfp119b
111248,Mif-ps7
100316671,Mir466j
105245631,Gm15286
105243878,Gm12031
237246,BC022960
105242750,Gm38882
100628622,Mir1843b
100039179,Gm2085
13221,Defa-rs12
257961,Olfr1432
104797221,Gm22650
104795665,Gm23363
105247247,Gm12762
105244354,Gm11457
105246158,Gm41492
105243738,Gm39546
19864,Rnu6-ps2
105243469,Gm27216
100526481,Mir466m
19800,Rn4.5s-ps1
258011,Olfr184-ps1
257968,Olfr252-ps1
257957,Olfr1068-ps1
105246401,Gm41693
105244973,Gm40491
105244106,Gm39779
105243512,Gm39412
105243290,Gm39252
105243203,Gm39188
105242812,Gm38921
105245272,Gm20522
104795667,Gm23450
104795666,Gm24572
100526561,Mir466b-8
100526492,Mir466b-7
100526490,Mir466b-6
100526488,Mir466b-5
100526486,Mir466b-4
446211,AY702102
93753,Hspe1-ps6
105246778,Gm16064
105246247,Gm16196
105244705,Gm40264
105244672,Gm12865
105246475,Gm41760
105244734,Gm40291
105244689,Gm40251
105244371,Gm39993
105244331,Gm39962
105243209,Gm39191
105242751,Gm38883
100628591,Mir466q
100316674,Mir467g
211039,BC016548
102638247,Gm34856
102632437,Gm30511
102466843,Mir7670
102466838,Mir7648
102465786,Mir7684
102465776,Mir7676-1
100042819,Gm4047
111331,Atp5k-ps3
108292,Atp5k-ps4
105246632,Gm14661
102466885,Mir8107
102466257,Mir8114
102465902,Mir8115
102465886,Mir8094
105247115,Gm42273
105246754,Gm41996
105246592,Gm41862
105246574,Gm41846
105246407,Gm41699
105245465,Gm40914
105245366,Gm40833
105244866,Gm40397
105244505,Gm40100
105244361,Gm39984
105243259,Gm39228
105242778,Gm38902
105242713,Gm38856
257986,Olfr1547-ps1
257967,Olfr1551-ps1
257907,Olfr1558-ps1
18728,Pira5
404464,Olfr1067-ps1
404363,Olfr254-ps1
104796139,Gm27740
102466211,Gm27775
105246122,Gm26800
104797374,Gm25285
103926450,Rhox7-ps2
102465114,Gm38437
100526550,Mir669d-2
100526542,Mir3113
640171,Ctsm-ps
105246056,Gm9828
105245873,Gm15938
105244623,Gm12694
105247191,Gm13010
105246766,Gm13822
105246665,Gm28535
105246271,Gm4577
105245777,Gm41173
105244748,Gm40304
105244117,Gm13524
105244088,Gm39762
105244064,Gm26670
105243903,Gm39624
105243483,Gm39392
105243242,Gm39215
105243238,Gm39212
105242960,Gm39024
105242800,Gm14329
105242593,Gm20618
102633439,Gm14154
105242430,Gm38699
105245298,Gm40773
105245265,Gm40743
105244168,Gm12227
105243527,Gm17141
105247280,Gm42407
105247248,Gm42378
105247214,Gm42352
105247187,Gm42329
105247181,Gm42324
105247155,Gm42306
105247136,Gm42290
105246880,Gm42085
105246848,Gm14965
105246841,Gm42063
105246808,Gm42032
105246785,Gm42023
105246773,Gm42012
105246711,Gm41955
105246690,Gm41938
105246689,Gm41937
105246649,Gm41907
105246582,Gm41853
105246528,Gm41803
105246413,Gm41703
105246403,Gm41695
105246341,Gm41642
105246322,Gm41623
105246308,Gm41610
105246287,Gm41591
105246286,Gm41590
105246285,Gm41589
105246270,Gm41577
105246250,Gm41558
105246248,Gm41556
105246237,Gm41549
105246085,Gm41432
105245917,Gm41297
105245910,Gm41290
105245678,Gm41095
105245639,Gm41067
105245544,Gm40989
105245543,Gm40988
105245520,Gm40966
105245483,Gm40931
105245384,Gm40849
105245294,Gm40770
105245258,Gm40736
105245249,Gm40728
105245225,Gm40709
105245201,Gm40687
105245094,Gm40592
105245015,Gm40529
105245013,Gm40527
105244871,Gm40402
105244867,Gm40398
105244853,Gm40387
105244825,Gm40362
105244773,Gm40325
105244713,Gm40271
105244703,Gm40262
105244699,Gm40258
105244684,Gm40246
105244613,Gm40199
105244610,Gm40198
105244542,Gm40135
105244500,Gm40097
105244492,Gm40089
105244425,Gm40034
105244389,Gm40008
105244346,Gm39974
105244293,Gm39932
105244282,Gm27003
105244252,Gm39894
105244242,Gm39885
105244229,Gm39876
105244110,Gm39783
105244109,Gm39782
105244098,Gm39772
105244033,Gm39719
105244027,Gm39714
105243906,Gm39626
105243902,Gm39623
105243885,Gm39610
105243861,Gm39592
105243649,Gm39488
105243648,Gm39487
105243607,Gm39476
105243530,Gm39424
105243507,Gm39409
105243447,Gm39369
105243359,Gm39306
105243357,Gm39304
105243287,Gm39250
105243278,Gm39242
105243277,Gm39241
105243276,Gm39240
105243218,Gm39197
105243196,Gm39183
105243088,Gm39114
105243058,Gm39090
105242975,Gm39036
105242886,Gm38972
105242881,Gm38969
105242878,Gm38966
105242877,Gm38965
105242875,Gm38963
105242873,Gm38961
105242842,Gm38939
105242745,Gm38879
105242712,Gm38855
105242632,Gm38791
100503437,Gm19691
105246181,Gm41515
105244188,Gm39840
100503095,Gm19552
100038440,Gm16508
404488,Olfr1210-ps1
404469,Olfr1074-ps1
404468,Olfr1072-ps1
404360,Olfr246-ps1
259155,Olfr1528-ps1
105247288,Gm28300
105247219,Gm13070
105247217,Gm13073
105247209,Gm13165
105247176,Gm42321
105247161,Gm12415
105247140,Gm11210
105247065,Gm16058
105246930,Gm16227
105246901,Gm42101
105246735,Gm41977
105246692,Gm29345
105246674,Gm28403
105246656,Gm28499
105246467,Gm26972
105246452,Gm15345
105246276,Runx2os3
105246008,Gm15722
105245779,Gm17232
105245508,Gm16578
105245346,Gm40818
105245241,Gm15608
105245025,Gm26567
105244862,Gm29007
105244821,Gm15691
105244696,Gm15904
105244695,Gm12958
105244676,Gm12923
105244590,Gm16231
105244502,Gm26654
105244392,Gm40011
105244375,Zfp286os
105244374,Gm14250
105244359,Gm14268
105244329,Gm14199
105244304,Gm14100
105244303,Gm14095
105244145,Gm13485
105244118,Gm13528
105243957,Gm29185
105243951,Gm15669
105243942,Gm29083
105243935,Gm39649
105243932,Gm29018
105243915,Gm28782
105243892,Gm29414
105243888,Gm12061
105243874,Gm28401
105243868,Gm28153
105243859,Gm39590
105243851,Gm12909
105243727,Gm4995
105243697,Gm14707
105243696,Gm15063
105243657,Gm11775
105243487,Gm11586
105243451,Gm27188
105243369,Gm15521
105243138,Gm15346
105242966,Gm16158
105242623,Gm13850
105242622,Gm13846
102637859,Gm20629
102636051,Gm13097
100042103,Gm3669
100040491,Gm12349
665634,Gm11278
105247223,Gm42358
105246562,Gm41836
105245869,LOC105245869
105245424,Gm40881
105244921,Gm40443
105244555,Gm40148
105244430,Gm40039
105243644,Gm39484
105243092,Gm39116
105243084,Gm39111
105242929,Gm39001
105242546,Gm38728
675713,Gm17758
105246825,Gm42049
102632413,Gm30491
105247270,Gm42398
105247237,Gm42369
105247225,Gm42360
105247198,Gm42337
105247185,Gm42327
105247183,Gm42325
105247163,Gm42312
105247157,Gm42308
105247139,Gm42293
105247108,Gm42266
105247090,Gm42250
105247069,Gm42242
105247056,Gm42231
105247032,Gm42214
105247021,Gm42203
105247019,Gm42201
105246985,Gm42173
105246957,Gm42150
105246939,Gm42133
105246918,Gm42114
105246910,Gm42107
105246907,Gm15831
105246893,Gm42096
105246865,Gm42073
105246838,Gm42060
105246837,Gm42059
105246819,Gm42043
105246783,Gm42021
105246772,Gm42011
105246770,Gm42009
105246768,Gm42007
105246760,Gm42002
105246755,Gm41997
105246708,Gm41953
105246703,Gm41950
105246688,Gm41936
105246687,Gm41935
105246653,Gm41911
105246625,Gm41890
105246587,Gm41857
105246583,Gm41854
105246576,Gm41847
105246573,Gm41845
105246544,Gm41818
105246473,Gm41758
105246468,Gm41753
105246429,Gm41719
105246410,Gm41701
105246404,Gm41696
105246399,Gm41691
105246395,Gm41687
105246386,Gm41680
105246371,Gm41668
105246351,Gm41651
105246349,Gm41649
105246347,Gm41647
105246337,Gm41638
105246324,Gm41625
105246258,Gm41566
105246256,Gm41564
105246255,Gm41563
105246243,Gm41555
105246238,Gm41550
105246224,Gm41536
105246216,Gm41530
105246183,Gm41517
105246180,Gm41514
105246167,Gm41501
105246130,Gm41469
105246117,Gm41458
105246105,Gm41448
105246104,Gm41447
105246080,Gm41427
105246077,Gm41425
105246045,Gm41405
105246043,Gm41403
105246042,Gm41402
105246037,Gm41398
105246031,Gm41393
105246030,Gm41392
105246012,Gm41377
105246007,Gm41374
105245995,Gm41362
105245986,Gm41354
105245984,Gm41352
105245948,Gm41320
105245930,Gm41308
105245923,Gm41303
105245918,Gm41298
